mother_query_name,sql,relations,joins,wheres,true_cardinality,postgres_estimate,postgres_optimization_time,execution_time
22d,SELECT * FROM movie_info_idx mi_idx WHERE mi_idx.info < '8.5',['movie_info_idx'],[],"[""mi_idx.info < '8.5'""]",1342886,1344558.0,0.0013120174407958984,0.05504488945007324
22d,SELECT * FROM title t WHERE t.production_year > 2005,['title'],[],['t.production_year > 2005'],1012920,1015372.0,0.0013189315795898438,0.06414484977722168
23a,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'complete+verified',['comp_cast_type'],[],"[""cct1.kind = 'complete+verified'""]",1,4.0,0.0013270378112792969,0.0008208751678466797
23a,SELECT * FROM company_name cn WHERE cn.country_code = '[us]',['company_name'],[],"[""cn.country_code = '[us]'""]",84843,85750.0,0.000743865966796875,0.013416051864624023
23a,SELECT * FROM info_type it1 WHERE it1.info = 'release dates',['info_type'],[],"[""it1.info = 'release dates'""]",1,1.0,0.0009329319000244141,0.0007150173187255859
23a,SELECT * FROM kind_type kt WHERE kt.kind IN ('movie'),['kind_type'],[],"[""kt.kind IN ('movie')""]",1,5.0,0.001104116439819336,0.0009579658508300781
23a,SELECT * FROM movie_info mi WHERE mi.note LIKE '%internet%' AND mi.info IS NOT NULL AND (mi.info LIKE 'USA:% 199%'        OR mi.info LIKE 'USA:% 200%'),['movie_info'],[],"[""mi.note LIKE '%internet%'"", 'mi.info IS NOT NULL', ""(mi.info LIKE 'USA:% 199%'        OR mi.info LIKE 'USA:% 200%')""]",1783,517.0,0.0011878013610839844,0.2574422359466553
23a,SELECT * FROM title t WHERE t.production_year > 2000,['title'],[],['t.production_year > 2000'],1381453,1385035.0,0.0016162395477294922,0.06482601165771484
23b,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'complete+verified',['comp_cast_type'],[],"[""cct1.kind = 'complete+verified'""]",1,4.0,0.0010678768157958984,0.0006940364837646484
23b,SELECT * FROM company_name cn WHERE cn.country_code = '[us]',['company_name'],[],"[""cn.country_code = '[us]'""]",84843,85750.0,0.0005600452423095703,0.013555049896240234
23b,SELECT * FROM info_type it1 WHERE it1.info = 'release dates',['info_type'],[],"[""it1.info = 'release dates'""]",1,1.0,0.0013339519500732422,0.0009927749633789062
23b,"SELECT * FROM keyword k WHERE k.keyword IN ('nerd',                     'loner',                     'alienation',                     'dignity')",['keyword'],[],"[""k.keyword IN ('nerd',                     'loner',                     'alienation',                     'dignity')""]",4,4.0,0.0011470317840576172,0.00963282585144043
23b,SELECT * FROM kind_type kt WHERE kt.kind IN ('movie'),['kind_type'],[],"[""kt.kind IN ('movie')""]",1,5.0,0.0010058879852294922,0.0008897781372070312
23b,SELECT * FROM movie_info mi WHERE mi.note LIKE '%internet%' AND mi.info LIKE 'USA:% 200%',['movie_info'],[],"[""mi.note LIKE '%internet%'"", ""mi.info LIKE 'USA:% 200%'""]",1771,454.0,0.001081228256225586,0.24288296699523926
23b,SELECT * FROM title t WHERE t.production_year > 2000,['title'],[],['t.production_year > 2000'],1381453,1385035.0,0.0012142658233642578,0.06637406349182129
23c,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'complete+verified',['comp_cast_type'],[],"[""cct1.kind = 'complete+verified'""]",1,4.0,0.0007569789886474609,0.0005431175231933594
23c,SELECT * FROM company_name cn WHERE cn.country_code = '[us]',['company_name'],[],"[""cn.country_code = '[us]'""]",84843,85750.0,0.0006039142608642578,0.013582944869995117
23c,SELECT * FROM info_type it1 WHERE it1.info = 'release dates',['info_type'],[],"[""it1.info = 'release dates'""]",1,1.0,0.0007290840148925781,0.0005211830139160156
23c,"SELECT * FROM kind_type kt WHERE kt.kind IN ('movie',                   'tv movie',                   'video movie',                   'video game')",['kind_type'],[],"[""kt.kind IN ('movie',                   'tv movie',                   'video movie',                   'video game')""]",4,20.0,0.0005199909210205078,0.00044417381286621094
23c,SELECT * FROM movie_info mi WHERE mi.note LIKE '%internet%' AND mi.info IS NOT NULL AND (mi.info LIKE 'USA:% 199%'        OR mi.info LIKE 'USA:% 200%'),['movie_info'],[],"[""mi.note LIKE '%internet%'"", 'mi.info IS NOT NULL', ""(mi.info LIKE 'USA:% 199%'        OR mi.info LIKE 'USA:% 200%')""]",1783,517.0,0.0007002353668212891,0.25282931327819824
23c,SELECT * FROM title t WHERE t.production_year > 1990,['title'],[],['t.production_year > 1990'],1749032,1750121.0,0.0014142990112304688,0.0676732063293457
24a,"SELECT * FROM cast_info ci WHERE ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')",['cast_info'],[],"[""ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')""]",867477,849005.0,0.0012400150299072266,0.7638840675354004
24a,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0013229846954345703,0.013387918472290039
24a,SELECT * FROM info_type it WHERE it.info = 'release dates',['info_type'],[],"[""it.info = 'release dates'""]",1,1.0,0.0008299350738525391,0.0007538795471191406
24a,"SELECT * FROM keyword k WHERE k.keyword IN ('hero',                     'martial-arts',                     'hand-to-hand-combat')",['keyword'],[],"[""k.keyword IN ('hero',                     'martial-arts',                     'hand-to-hand-combat')""]",3,3.0,0.001230001449584961,0.00851893424987793
24a,SELECT * FROM movie_info mi WHERE mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%201%'        OR mi.info LIKE 'USA:%201%'),['movie_info'],[],"['mi.info IS NOT NULL', ""(mi.info LIKE 'Japan:%201%'        OR mi.info LIKE 'USA:%201%')""]",301247,310171.0,0.0014460086822509766,0.4333231449127197
24a,SELECT * FROM name n WHERE n.gender ='f' AND n.name LIKE '%An%',['name'],[],"[""n.gender ='f'"", ""n.name LIKE '%An%'""]",50011,28746.0,0.0012159347534179688,0.11382341384887695
24a,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.0012090206146240234,0.0007381439208984375
24a,SELECT * FROM title t WHERE t.production_year > 2010,['title'],[],['t.production_year > 2010'],391666,395793.0,0.0007119178771972656,0.0557551383972168
24b,"SELECT * FROM cast_info ci WHERE ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')",['cast_info'],[],"[""ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')""]",867477,849005.0,0.0010790824890136719,0.7507009506225586
24b,SELECT * FROM company_name cn WHERE cn.country_code ='[us]' AND cn.name = 'DreamWorks Animation',['company_name'],[],"[""cn.country_code ='[us]'"", ""cn.name = 'DreamWorks Animation'""]",1,1.0,0.0008480548858642578,0.012192964553833008
24b,SELECT * FROM info_type it WHERE it.info = 'release dates',['info_type'],[],"[""it.info = 'release dates'""]",1,1.0,0.0007917881011962891,0.0009322166442871094
24b,"SELECT * FROM keyword k WHERE k.keyword IN ('hero',                     'martial-arts',                     'hand-to-hand-combat',                     'computer-animated-movie')",['keyword'],[],"[""k.keyword IN ('hero',                     'martial-arts',                     'hand-to-hand-combat',                     'computer-animated-movie')""]",3,4.0,0.0006871223449707031,0.009628772735595703
24b,SELECT * FROM movie_info mi WHERE mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%201%'        OR mi.info LIKE 'USA:%201%'),['movie_info'],[],"['mi.info IS NOT NULL', ""(mi.info LIKE 'Japan:%201%'        OR mi.info LIKE 'USA:%201%')""]",301247,310171.0,0.0008978843688964844,0.4312469959259033
24b,SELECT * FROM name n WHERE n.gender ='f' AND n.name LIKE '%An%',['name'],[],"[""n.gender ='f'"", ""n.name LIKE '%An%'""]",50011,28746.0,0.00127410888671875,0.11881017684936523
24b,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.0010340213775634766,0.0009520053863525391
24b,SELECT * FROM title t WHERE t.production_year > 2010 AND t.title LIKE 'Kung Fu Panda%',['title'],[],"['t.production_year > 2010', ""t.title LIKE 'Kung Fu Panda%'""]",8,37.0,0.0011839866638183594,0.053900957107543945
25a,"SELECT * FROM cast_info ci WHERE ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')",['cast_info'],[],"[""ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')""]",1244716,1235465.0,0.0013501644134521484,0.6532158851623535
25a,SELECT * FROM info_type it1 WHERE it1.info = 'genres',['info_type'],[],"[""it1.info = 'genres'""]",1,1.0,0.001363992691040039,0.0010991096496582031
25a,SELECT * FROM info_type it2 WHERE it2.info = 'votes',['info_type'],[],"[""it2.info = 'votes'""]",1,1.0,0.0009500980377197266,0.001032114028930664
25a,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'blood',                     'gore',                     'death',                     'female-nudity')",['keyword'],[],"[""k.keyword IN ('murder',                     'blood',                     'gore',                     'death',                     'female-nudity')""]",5,5.0,0.0019261837005615234,0.012907028198242188
25a,SELECT * FROM movie_info mi WHERE mi.info = 'Horror',['movie_info'],[],"[""mi.info = 'Horror'""]",30801,27264.0,0.0023500919342041016,0.31781888008117676
25a,SELECT * FROM name n WHERE n.gender = 'm',['name'],[],"[""n.gender = 'm'""]",1739579,1742340.0,0.0009720325469970703,0.09953498840332031
25b,"SELECT * FROM cast_info ci WHERE ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')",['cast_info'],[],"[""ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')""]",1244716,1235465.0,0.0010869503021240234,0.6521639823913574
25b,SELECT * FROM info_type it1 WHERE it1.info = 'genres',['info_type'],[],"[""it1.info = 'genres'""]",1,1.0,0.0013041496276855469,0.0009517669677734375
25b,SELECT * FROM info_type it2 WHERE it2.info = 'votes',['info_type'],[],"[""it2.info = 'votes'""]",1,1.0,0.0023622512817382812,0.0011000633239746094
25b,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'blood',                     'gore',                     'death',                     'female-nudity')",['keyword'],[],"[""k.keyword IN ('murder',                     'blood',                     'gore',                     'death',                     'female-nudity')""]",5,5.0,0.0007529258728027344,0.010874032974243164
25b,SELECT * FROM movie_info mi WHERE mi.info = 'Horror',['movie_info'],[],"[""mi.info = 'Horror'""]",30801,27264.0,0.001644134521484375,0.313183069229126
25b,SELECT * FROM name n WHERE n.gender = 'm',['name'],[],"[""n.gender = 'm'""]",1739579,1742340.0,0.0011568069458007812,0.10062885284423828
25b,SELECT * FROM title t WHERE t.production_year > 2010 AND t.title LIKE 'Vampire%',['title'],[],"['t.production_year > 2010', ""t.title LIKE 'Vampire%'""]",73,37.0,0.0012950897216796875,0.0545351505279541
25c,"SELECT * FROM cast_info ci WHERE ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')",['cast_info'],[],"[""ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')""]",1244716,1235465.0,0.0011391639709472656,0.667320728302002
25c,SELECT * FROM info_type it1 WHERE it1.info = 'genres',['info_type'],[],"[""it1.info = 'genres'""]",1,1.0,0.004273176193237305,0.0008931159973144531
25c,SELECT * FROM info_type it2 WHERE it2.info = 'votes',['info_type'],[],"[""it2.info = 'votes'""]",1,1.0,0.0007398128509521484,0.0006229877471923828
25c,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')",['keyword'],[],"[""k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')""]",7,7.0,0.0009160041809082031,0.014294147491455078
25c,"SELECT * FROM movie_info mi WHERE mi.info IN ('Horror',                   'Action',                   'Sci-Fi',                   'Thriller',                   'Crime',                   'War')",['movie_info'],[],"[""mi.info IN ('Horror',                   'Action',                   'Sci-Fi',                   'Thriller',                   'Crime',                   'War')""]",188971,186882.0,0.0014116764068603516,0.5979099273681641
25c,SELECT * FROM name n WHERE n.gender = 'm',['name'],[],"[""n.gender = 'm'""]",1739579,1742340.0,0.0010523796081542969,0.09921407699584961
26a,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'cast',['comp_cast_type'],[],"[""cct1.kind = 'cast'""]",1,4.0,0.0007607936859130859,0.0005660057067871094
26a,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind LIKE '%complete%',['comp_cast_type'],[],"[""cct2.kind LIKE '%complete%'""]",2,1.0,0.000537872314453125,0.0005269050598144531
26a,SELECT * FROM char_name chn WHERE chn.name IS NOT NULL AND (chn.name LIKE '%man%'        OR chn.name LIKE '%Man%'),['char_name'],[],"['chn.name IS NOT NULL', ""(chn.name LIKE '%man%'        OR chn.name LIKE '%Man%')""]",180152,249913.0,0.0006530284881591797,0.13192486763000488
26a,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.0016579627990722656,0.0007319450378417969
26a,"SELECT * FROM keyword k WHERE k.keyword IN ('superhero',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence',                     'magnet',                     'web',                     'claw',                     'laser')",['keyword'],[],"[""k.keyword IN ('superhero',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence',                     'magnet',                     'web',                     'claw',                     'laser')""]",10,10.0,0.0008220672607421875,0.009185791015625
26a,SELECT * FROM kind_type kt WHERE kt.kind = 'movie',['kind_type'],[],"[""kt.kind = 'movie'""]",1,5.0,0.001129150390625,0.0008678436279296875
26a,SELECT * FROM movie_info_idx mi_idx WHERE mi_idx.info > '7.0',['movie_info_idx'],[],"[""mi_idx.info > '7.0'""]",193895,190576.0,0.001394033432006836,0.04621601104736328
26a,SELECT * FROM title t WHERE t.production_year > 2000,['title'],[],['t.production_year > 2000'],1381453,1385035.0,0.002498626708984375,0.06969499588012695
26b,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'cast',['comp_cast_type'],[],"[""cct1.kind = 'cast'""]",1,4.0,0.0010151863098144531,0.0006201267242431641
26b,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind LIKE '%complete%',['comp_cast_type'],[],"[""cct2.kind LIKE '%complete%'""]",2,1.0,0.0005700588226318359,0.0004951953887939453
26b,SELECT * FROM char_name chn WHERE chn.name IS NOT NULL AND (chn.name LIKE '%man%'        OR chn.name LIKE '%Man%'),['char_name'],[],"['chn.name IS NOT NULL', ""(chn.name LIKE '%man%'        OR chn.name LIKE '%Man%')""]",180152,249913.0,0.0006501674652099609,0.1302170753479004
26b,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.0014569759368896484,0.0009908676147460938
26b,"SELECT * FROM keyword k WHERE k.keyword IN ('superhero',                     'marvel-comics',                     'based-on-comic',                     'fight')",['keyword'],[],"[""k.keyword IN ('superhero',                     'marvel-comics',                     'based-on-comic',                     'fight')""]",4,4.0,0.002363920211791992,0.010190963745117188
26b,SELECT * FROM kind_type kt WHERE kt.kind = 'movie',['kind_type'],[],"[""kt.kind = 'movie'""]",1,5.0,0.001056671142578125,0.0008809566497802734
26b,SELECT * FROM movie_info_idx mi_idx WHERE mi_idx.info > '8.0',['movie_info_idx'],[],"[""mi_idx.info > '8.0'""]",53649,51255.0,0.0010640621185302734,0.0437169075012207
26b,SELECT * FROM title t WHERE t.production_year > 2005,['title'],[],['t.production_year > 2005'],1012920,1015372.0,0.0014238357543945312,0.06429100036621094
26c,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'cast',['comp_cast_type'],[],"[""cct1.kind = 'cast'""]",1,4.0,0.0007898807525634766,0.0005548000335693359
26c,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind LIKE '%complete%',['comp_cast_type'],[],"[""cct2.kind LIKE '%complete%'""]",2,1.0,0.0005331039428710938,0.0005271434783935547
26c,SELECT * FROM char_name chn WHERE chn.name IS NOT NULL AND (chn.name LIKE '%man%'        OR chn.name LIKE '%Man%'),['char_name'],[],"['chn.name IS NOT NULL', ""(chn.name LIKE '%man%'        OR chn.name LIKE '%Man%')""]",180152,249913.0,0.0005390644073486328,0.12871932983398438
26c,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.001203775405883789,0.0006639957427978516
26c,"SELECT * FROM keyword k WHERE k.keyword IN ('superhero',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence',                     'magnet',                     'web',                     'claw',                     'laser')",['keyword'],[],"[""k.keyword IN ('superhero',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence',                     'magnet',                     'web',                     'claw',                     'laser')""]",10,10.0,0.0007789134979248047,0.009047985076904297
26c,SELECT * FROM kind_type kt WHERE kt.kind = 'movie',['kind_type'],[],"[""kt.kind = 'movie'""]",1,5.0,0.0011889934539794922,0.0007119178771972656
26c,SELECT * FROM title t WHERE t.production_year > 2000,['title'],[],['t.production_year > 2000'],1381453,1385035.0,0.0007140636444091797,0.06577920913696289
27a,"SELECT * FROM comp_cast_type cct1 WHERE cct1.kind IN ('cast',                     'crew')",['comp_cast_type'],[],"[""cct1.kind IN ('cast',                     'crew')""]",2,7.0,0.0008702278137207031,0.0005707740783691406
27a,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind = 'complete',['comp_cast_type'],[],"[""cct2.kind = 'complete'""]",1,4.0,0.0006062984466552734,0.0006351470947265625
27a,SELECT * FROM company_name cn WHERE cn.country_code !='[pl]' AND (cn.name LIKE '%Film%'        OR cn.name LIKE '%Warner%'),['company_name'],[],"[""cn.country_code !='[pl]'"", ""(cn.name LIKE '%Film%'        OR cn.name LIKE '%Warner%')""]",48302,38222.0,0.0006427764892578125,0.021249055862426758
27a,SELECT * FROM company_type ct WHERE ct.kind ='production companies',['company_type'],[],"[""ct.kind ='production companies'""]",1,4.0,0.0009701251983642578,0.0010499954223632812
27a,SELECT * FROM keyword k WHERE k.keyword ='sequel',['keyword'],[],"[""k.keyword ='sequel'""]",1,1.0,0.0015311241149902344,0.005089998245239258
27a,SELECT * FROM link_type lt WHERE lt.link LIKE '%follow%',['link_type'],[],"[""lt.link LIKE '%follow%'""]",2,1.0,0.0007181167602539062,0.0016613006591796875
27a,SELECT * FROM movie_companies mc WHERE mc.note IS NULL,['movie_companies'],[],['mc.note IS NULL'],1271989,1277256.0,0.0007796287536621094,0.05367302894592285
27a,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Germany',                   'Swedish',                   'German')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Germany',                   'Swedish',                   'German')""]",134239,131249.0,0.002936124801635742,0.49107980728149414
27a,SELECT * FROM title t WHERE t.production_year BETWEEN 1950  AND  2000,['title'],[],['t.production_year BETWEEN 1950  AND  2000'],910581,908212.0,0.0015900135040283203,0.0668649673461914
27b,"SELECT * FROM comp_cast_type cct1 WHERE cct1.kind IN ('cast',                     'crew')",['comp_cast_type'],[],"[""cct1.kind IN ('cast',                     'crew')""]",2,7.0,0.0010302066802978516,0.0005710124969482422
27b,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind = 'complete',['comp_cast_type'],[],"[""cct2.kind = 'complete'""]",1,4.0,0.0004711151123046875,0.00034809112548828125
27b,SELECT * FROM company_name cn WHERE cn.country_code !='[pl]' AND (cn.name LIKE '%Film%'        OR cn.name LIKE '%Warner%'),['company_name'],[],"[""cn.country_code !='[pl]'"", ""(cn.name LIKE '%Film%'        OR cn.name LIKE '%Warner%')""]",48302,38222.0,0.00041413307189941406,0.0207521915435791
27b,SELECT * FROM company_type ct WHERE ct.kind ='production companies',['company_type'],[],"[""ct.kind ='production companies'""]",1,4.0,0.0012612342834472656,0.0006949901580810547
27b,SELECT * FROM keyword k WHERE k.keyword ='sequel',['keyword'],[],"[""k.keyword ='sequel'""]",1,1.0,0.0006551742553710938,0.005182027816772461
27b,SELECT * FROM link_type lt WHERE lt.link LIKE '%follow%',['link_type'],[],"[""lt.link LIKE '%follow%'""]",2,1.0,0.0010669231414794922,0.0008759498596191406
27b,SELECT * FROM movie_companies mc WHERE mc.note IS NULL,['movie_companies'],[],['mc.note IS NULL'],1271989,1277256.0,0.0009751319885253906,0.05319023132324219
27b,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Germany',                   'Swedish',                   'German')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Germany',                   'Swedish',                   'German')""]",134239,131249.0,0.0015668869018554688,0.49134373664855957
27b,SELECT * FROM title t WHERE t.production_year = 1998,['title'],[],['t.production_year = 1998'],46583,44504.0,0.0017940998077392578,0.05077719688415527
27c,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'cast',['comp_cast_type'],[],"[""cct1.kind = 'cast'""]",1,4.0,0.001008749008178711,0.0006570816040039062
27c,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind LIKE 'complete%',['comp_cast_type'],[],"[""cct2.kind LIKE 'complete%'""]",2,4.0,0.0007989406585693359,0.0007798671722412109
27c,SELECT * FROM company_name cn WHERE cn.country_code !='[pl]' AND (cn.name LIKE '%Film%'        OR cn.name LIKE '%Warner%'),['company_name'],[],"[""cn.country_code !='[pl]'"", ""(cn.name LIKE '%Film%'        OR cn.name LIKE '%Warner%')""]",48302,38222.0,0.0007288455963134766,0.020862102508544922
27c,SELECT * FROM company_type ct WHERE ct.kind ='production companies',['company_type'],[],"[""ct.kind ='production companies'""]",1,4.0,0.0012810230255126953,0.0008559226989746094
27c,SELECT * FROM keyword k WHERE k.keyword ='sequel',['keyword'],[],"[""k.keyword ='sequel'""]",1,1.0,0.0006468296051025391,0.0051229000091552734
27c,SELECT * FROM link_type lt WHERE lt.link LIKE '%follow%',['link_type'],[],"[""lt.link LIKE '%follow%'""]",2,1.0,0.0011279582977294922,0.0008447170257568359
27c,SELECT * FROM movie_companies mc WHERE mc.note IS NULL,['movie_companies'],[],['mc.note IS NULL'],1271989,1277256.0,0.0009510517120361328,0.05316901206970215
27c,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German',                   'English')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German',                   'English')""]",936223,947340.0,0.0014400482177734375,0.4904041290283203
27c,SELECT * FROM title t WHERE t.production_year BETWEEN 1950  AND  2010,['title'],[],['t.production_year BETWEEN 1950  AND  2010'],1900368,1897454.0,0.0012938976287841797,0.07259917259216309
28a,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'crew',['comp_cast_type'],[],"[""cct1.kind = 'crew'""]",1,4.0,0.0009260177612304688,0.0007450580596923828
28a,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind != 'complete+verified',['comp_cast_type'],[],"[""cct2.kind != 'complete+verified'""]",3,706.0,0.0005998611450195312,0.0010030269622802734
28a,SELECT * FROM company_name cn WHERE cn.country_code != '[us]',['company_name'],[],"[""cn.country_code != '[us]'""]",126230,125481.0,0.0005700588226318359,0.014441967010498047
28a,SELECT * FROM info_type it1 WHERE it1.info = 'countries',['info_type'],[],"[""it1.info = 'countries'""]",1,1.0,0.0007002353668212891,0.0004730224609375
28a,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.00045299530029296875,0.00040030479431152344
28a,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')",['keyword'],[],"[""k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')""]",3,4.0,0.0004949569702148438,0.009492874145507812
28a,"SELECT * FROM kind_type kt WHERE kt.kind IN ('movie',                   'episode')",['kind_type'],[],"[""kt.kind IN ('movie',                   'episode')""]",2,10.0,0.0006189346313476562,0.0003917217254638672
28a,SELECT * FROM movie_companies mc WHERE mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%',['movie_companies'],[],"[""mc.note NOT LIKE '%(USA)%'"", ""mc.note LIKE '%(200%)%'""]",303271,145861.0,0.0004968643188476562,0.0804128646850586
28a,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Danish',                   'Norwegian',                   'German',                   'USA',                   'American')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Danish',                   'Norwegian',                   'German',                   'USA',                   'American')""]",716210,691938.0,0.001795053482055664,0.4939749240875244
28a,SELECT * FROM movie_info_idx mi_idx WHERE mi_idx.info < '8.5',['movie_info_idx'],[],"[""mi_idx.info < '8.5'""]",1342886,1344558.0,0.0013849735260009766,0.054998159408569336
28a,SELECT * FROM title t WHERE t.production_year > 2000,['title'],[],['t.production_year > 2000'],1381453,1385035.0,0.0015439987182617188,0.06531095504760742
28b,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'crew',['comp_cast_type'],[],"[""cct1.kind = 'crew'""]",1,4.0,0.0008318424224853516,0.0005850791931152344
28b,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind != 'complete+verified',['comp_cast_type'],[],"[""cct2.kind != 'complete+verified'""]",3,706.0,0.0004570484161376953,0.00040602684020996094
28b,SELECT * FROM company_name cn WHERE cn.country_code != '[us]',['company_name'],[],"[""cn.country_code != '[us]'""]",126230,125481.0,0.0003561973571777344,0.014084100723266602
28b,SELECT * FROM info_type it1 WHERE it1.info = 'countries',['info_type'],[],"[""it1.info = 'countries'""]",1,1.0,0.0012888908386230469,0.0009720325469970703
28b,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.0008790493011474609,0.0008280277252197266
28b,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')",['keyword'],[],"[""k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')""]",3,4.0,0.0008456707000732422,0.010044097900390625
28b,"SELECT * FROM kind_type kt WHERE kt.kind IN ('movie',                   'episode')",['kind_type'],[],"[""kt.kind IN ('movie',                   'episode')""]",2,10.0,0.0009660720825195312,0.0006358623504638672
28b,SELECT * FROM movie_companies mc WHERE mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%',['movie_companies'],[],"[""mc.note NOT LIKE '%(USA)%'"", ""mc.note LIKE '%(200%)%'""]",303271,145861.0,0.0007750988006591797,0.07991695404052734
28b,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Germany',                   'Swedish',                   'German')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Germany',                   'Swedish',                   'German')""]",134239,131249.0,0.001085042953491211,0.49456310272216797
28b,SELECT * FROM movie_info_idx mi_idx WHERE mi_idx.info > '6.5',['movie_info_idx'],[],"[""mi_idx.info > '6.5'""]",299976,298635.0,0.0018231868743896484,0.04733419418334961
28b,SELECT * FROM title t WHERE t.production_year > 2005,['title'],[],['t.production_year > 2005'],1012920,1015372.0,0.0009829998016357422,0.06207585334777832
28c,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'cast',['comp_cast_type'],[],"[""cct1.kind = 'cast'""]",1,4.0,0.0008099079132080078,0.0004520416259765625
28c,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind = 'complete',['comp_cast_type'],[],"[""cct2.kind = 'complete'""]",1,4.0,0.0004627704620361328,0.0007328987121582031
